id,last_scraped,host_id,latitude,longitude,property_type,accommodates,bedrooms,price
2619298,5/25/15,2440772,34.0429231,-118.2518625,Apartment,3,1,$130.00 
6478867,5/25/15,20979872,34.1045437,-118.2530522,Bungalow,1,1,$48.00 
4271795,5/24/15,22179299,34.08732635,-118.3720994,Apartment,2,1,$160.00 
1260674,5/25/15,6866075,34.06463362,-118.2871092,Apartment,2,1,$50.00 
4628394,5/25/15,17531035,34.03109625,-118.443304,Apartment,2,1,$60.00 
1162376,5/25/15,6367120,33.90169665,-118.4051696,House,4,0,$218.00 
5797797,5/25/15,2967842,34.17965056,-118.3814954,Apartment,2,0,$85.00 
798286,5/25/15,198075,34.11834068,-118.330823,House,12,6,"$2,750.00 "
2919858,5/25/15,2318835,34.09387826,-118.3380052,Apartment,2,1,$99.00 
4137116,5/25/15,17531035,34.03056341,-118.4430593,Apartment,2,1,$125.00 
3953198,5/25/15,4468683,34.01614872,-118.4986521,Apartment,3,1,$199.00 
5981734,5/25/15,11273124,34.07775996,-118.3052896,House,4,0,$150.00 
4880299,5/25/15,312185,33.99355656,-118.4788911,House,2,1,$90.00 
6503568,5/25/15,27598231,34.12877293,-118.078511,Camper/RV,6,2,$175.00 
278896,5/25/15,1453959,34.20575974,-118.5564871,House,2,1,$60.00 
546600,5/25/15,1442104,34.05407649,-118.5490222,House,7,3,$450.00 
2320647,5/25/15,4453063,34.11061508,-118.3223858,House,2,1,$80.00 
1091351,5/25/15,5506163,33.90045297,-118.4158319,House,4,1,$150.00 
1950076,5/25/15,8838813,34.17886481,-118.1870118,House,2,1,$95.00 
3200816,5/25/15,16221024,34.10374478,-118.3289874,Apartment,1,0,$95.00 
4809920,5/25/15,49765,34.06651069,-118.3623166,Apartment,4,2,$225.00 
1354827,5/25/15,7352680,33.85414276,-118.3956407,Apartment,2,1,$135.00 
4145537,5/25/15,21506271,34.08541566,-118.3809069,Apartment,2,1,$150.00 
639363,5/25/15,3191837,33.99732009,-118.4395471,House,7,3,$287.00 
5826830,5/25/15,1962095,34.14598836,-118.1380433,House,5,2,$175.00 
5512720,5/25/15,28595345,33.9995569,-118.4588362,Apartment,2,1,$85.00 
4417808,5/25/15,22930824,34.05790773,-118.3445657,Apartment,4,1,$150.00 
2075730,5/25/15,10608773,34.17706337,-118.1236991,House,4,2,$175.00 
5317495,5/25/15,10913448,34.02707765,-118.4923477,House,2,1,$89.00 
5078813,5/25/15,26229389,34.17168866,-118.4389862,House,2,1,$85.00 
710459,5/25/15,190703,33.98699527,-117.8957712,Apartment,2,1,$60.00 
1894105,5/25/15,9843837,34.09471468,-118.339537,Apartment,2,0,$98.00 
4542090,5/25/15,1547695,34.00410764,-118.4595191,House,4,1,$175.00 
6007066,5/25/15,12196072,34.12436079,-118.3461939,House,2,1,$125.00 
3340979,5/25/15,57161,34.04880644,-118.2367111,Dorm,1,1,$35.00 
4768144,5/25/15,24559311,34.10163615,-118.3243824,Apartment,4,1,$155.00 
5592894,5/25/15,6444566,34.06787935,-118.3515151,House,2,1,$80.00 
3439288,5/25/15,17332848,34.11028398,-118.2726606,Apartment,1,1,$75.00 
6351254,5/25/15,26026051,34.05364244,-118.3796157,Apartment,1,1,$55.00 
3129747,5/25/15,12508126,34.04130711,-118.4699444,House,2,2,$135.00 
5618637,5/25/15,6559776,34.08350366,-118.2624424,House,2,1,$79.00 
4581662,5/25/15,233781,34.01854526,-118.4572147,Apartment,4,1,$135.00 
5945655,5/25/15,23076607,34.13621998,-118.3878862,House,2,1,$99.00 
1503045,5/25/15,3031027,34.09670626,-118.2250323,House,4,2,$295.00 
317261,5/25/15,1629082,34.0393661,-118.4519374,House,1,1,$80.00 
4803272,5/25/15,24349854,34.05743422,-118.425468,Apartment,2,1,$75.00 
2834842,5/25/15,14409241,34.09053353,-118.3959437,House,10,4,$600.00 
3209528,5/25/15,16261548,34.0913425,-118.3221515,Apartment,1,1,$59.00 
3321061,5/25/15,8206200,34.24536456,-118.5583192,House,6,1,$35.00 
2652861,5/25/15,8290371,34.14439057,-118.1083451,House,3,1,$49.00 
2337904,5/25/15,11939947,34.08654903,-118.3764927,Apartment,2,2,$125.00 
5986140,5/25/15,3238786,34.05410553,-118.361545,Apartment,2,1,$90.00 
147876,5/25/15,714496,34.11300219,-118.2339847,House,2,1,$95.00 
5920606,5/25/15,30747466,34.11103916,-118.3232925,Apartment,3,1,$109.00 
4205684,5/25/15,3044293,34.07841191,-118.2956258,Apartment,4,1,$80.00 
5652903,5/25/15,23272618,34.06194326,-118.2549832,House,2,1,$60.00 
2881207,5/25/15,14724778,34.08512571,-118.3858441,Apartment,2,0,$125.00 
424649,5/25/15,2072016,34.07921268,-118.2652461,House,3,1,$98.00 
5057655,5/25/15,26006515,34.16533744,-118.0595769,House,4,1,$179.00 
4024624,5/25/15,20865245,34.02350644,-118.3889647,House,2,1,$95.00 
4997552,5/25/15,5934673,34.25090468,-118.5424796,House,2,1,$84.00 
5280538,5/24/15,8127398,34.10427468,-118.3413916,Apartment,2,1,$115.00 
704946,5/25/15,1371867,34.16801458,-118.6478019,House,3,1,$61.00 
3987309,5/25/15,4574061,34.08588437,-118.2760926,Apartment,3,1,$95.00 
6346607,5/25/15,33050864,33.9817849,-117.8962678,House,7,4,$250.00 
4932026,5/25/15,15141956,33.98761181,-118.4653733,Apartment,2,2,$239.00 
4309435,5/25/15,1727702,33.99698719,-118.4393267,Apartment,4,2,$180.00 
3946997,5/25/15,2502339,34.08699287,-118.4592716,Bed & Breakfast,2,1,$200.00 
4773764,5/25/15,24621701,33.98515449,-117.9026852,Apartment,3,1,$35.00 
6031144,5/24/15,7767163,34.11144835,-118.2863352,House,2,0,$89.00 
4664461,5/25/15,24135408,34.16506111,-118.3716116,Apartment,1,1,$39.00 
4024636,5/25/15,20865204,34.09567415,-118.2950016,Apartment,2,0,$99.00 
6504899,5/25/15,33771972,34.04899845,-118.4346326,Apartment,3,1,$112.00 
3467581,5/25/15,17470554,34.194121,-118.4611043,House,2,2,$159.00 
2489034,5/25/15,12739092,33.96798347,-118.4076989,House,4,1,$95.00 
522163,5/25/15,1898882,33.98440185,-118.4650456,Apartment,4,2,$198.00 
3228100,5/25/15,8170759,34.09855573,-118.3615486,House,1,1,$70.00 
4085640,5/25/15,21192323,34.10713183,-118.2349588,House,4,1,$88.00 
4566166,5/25/15,16262021,34.04678921,-118.286816,House,2,1,$39.00 
5429131,5/25/15,28122717,33.96783034,-117.8936786,House,2,1,$55.00 
6388430,5/25/15,7371800,34.08892808,-118.373602,Apartment,2,1,$99.00 
3776588,5/25/15,19365749,33.97446448,-118.4587883,Bed & Breakfast,2,1,$200.00 
5232527,5/25/15,27080807,34.05085471,-118.4588629,Apartment,2,1,$50.00 
1733003,5/25/15,576575,34.08446355,-118.3778365,Apartment,2,1,$125.00 
5226954,5/25/15,11013202,34.10204406,-118.2311111,Apartment,4,1,$99.00 
6187333,5/25/15,32093535,34.04627761,-118.253794,Loft,4,1,$200.00 
699556,5/25/15,3588312,34.15114684,-117.881657,House,3,1,$89.00 
5030349,5/25/15,25966985,34.06749641,-118.0575365,House,2,1,$42.00 
1688018,5/25/15,3844352,34.10625857,-118.2343147,Yurt,4,1,$75.00 
4824264,5/25/15,3552472,34.06425458,-118.3639737,House,2,1,$60.00 
1693594,5/25/15,8280951,34.01536105,-117.8898022,House,3,1,$85.00 
3200924,5/25/15,15878447,34.05928557,-118.1201363,House,2,1,$48.00 
4069297,5/24/15,21104888,34.09126597,-118.2806112,Apartment,2,1,$145.00 
1173841,5/25/15,3436571,34.14664869,-118.1509023,Apartment,2,1,$140.00 
1819106,5/25/15,9250479,34.10236499,-118.3415063,Bed & Breakfast,2,1,$93.00 
4117743,5/25/15,21362886,33.90113234,-118.4093807,House,4,0,$195.00 
6088406,5/25/15,30850484,34.04475487,-118.2567212,Apartment,2,1,$353.00 
4155735,5/25/15,2871223,34.0881632,-118.3287854,Apartment,2,1,$69.00 
1014499,5/25/15,572782,34.10061776,-118.3427912,Apartment,2,1,$129.00 
6007997,5/25/15,19976283,34.01786439,-118.5019411,Apartment,2,1,$175.00 
3157077,5/25/15,1901698,34.06699079,-118.3497109,Apartment,2,1,$120.00 
4118445,5/25/15,11704942,34.09898754,-118.3204234,Apartment,4,1,$129.00 
5892447,5/25/15,30601649,33.9894896,-118.4213261,Apartment,3,1,$50.00 
5691310,5/25/15,29506939,34.10643881,-118.3344788,Apartment,2,0,$82.00 
5796240,5/25/15,12812866,34.10090041,-118.3317848,Apartment,5,1,$97.00 
5811394,5/25/15,13069613,34.0483166,-118.3325131,Apartment,4,2,$95.00 
4188514,5/25/15,21707745,34.03478637,-118.5179177,House,4,1,$100.00 
6368452,5/25/15,25028122,33.92626092,-118.0329491,House,1,1,$28.00 
1562549,5/25/15,5051155,34.08922304,-118.2447252,House,2,0,$140.00 
5915129,5/25/15,30718579,34.06867418,-118.3514626,Apartment,4,1,$147.00 
5329975,5/25/15,2430540,34.09162958,-118.2805804,Apartment,2,1,$45.00 
4614507,5/25/15,23902473,34.02265236,-118.4214627,Bed & Breakfast,2,1,$275.00 
4074697,5/25/15,4640606,34.11577188,-118.2261948,House,6,3,$285.00 
699594,5/25/15,3485266,33.98239569,-118.4622389,House,11,5,$500.00 
3177195,5/25/15,12619256,33.76660235,-118.1808153,Apartment,4,1,$119.00 
5003204,5/25/15,23869505,34.02799433,-118.4741989,Apartment,3,1,$100.00 
3255501,5/25/15,8797131,33.99837215,-118.4674883,Apartment,3,0,$92.00 
5334006,5/25/15,21288523,34.15740122,-118.5000433,House,3,1,$75.00 
6046209,5/25/15,1583472,34.01631748,-118.4609509,Apartment,4,0,$150.00 
4974966,5/25/15,17685342,33.76596636,-118.1737749,Apartment,2,1,$80.00 
490221,5/25/15,2424764,34.06460572,-118.4934958,House,8,4,$650.00 
6412233,5/25/15,33443866,34.06559306,-118.3521025,Apartment,2,0,$65.00 
2882434,5/25/15,4819292,34.11359007,-118.1559719,House,5,2,$145.00 
4913970,5/25/15,17842347,33.92086159,-118.2912978,House,2,1,$49.00 
6093550,5/25/15,3529585,34.10227449,-118.3336278,Apartment,4,1,$149.00 
2501088,5/25/15,6931467,34.02380213,-118.4963875,Apartment,2,1,$75.00 
3924759,5/25/15,842285,34.09397666,-118.2861689,House,2,1,$79.00 
3561421,5/25/15,10319843,33.75891461,-118.1330792,House,6,3,$200.00 
6504967,5/25/15,31476460,33.99254467,-118.4755458,House,4,2,$275.00 
4815539,5/25/15,18998110,34.06301165,-118.3490251,Apartment,2,1,$80.00 
5593043,5/25/15,632240,34.10385368,-118.3341654,Apartment,3,1,$110.00 
6449535,5/25/15,33674667,34.06928463,-118.3097111,Apartment,2,0,$85.00 
5653004,5/25/15,20901286,34.1030395,-118.3417673,Apartment,5,0,$99.00 
5351808,5/25/15,8026239,34.0853498,-118.3406683,House,4,2,$700.00 
972760,5/25/15,5317962,34.00351582,-118.4786457,House,6,1,$350.00 
5204356,5/25/15,2430540,34.09017827,-118.280446,Apartment,2,1,$45.00 
1661684,5/25/15,8804955,33.99009907,-118.4716266,House,6,1,$189.00 
3326488,5/25/15,1990071,34.12899329,-118.2298295,House,1,1,$50.00 
5171592,5/25/15,20608886,33.83124799,-118.3888048,Apartment,4,1,$100.00 
1317027,5/24/15,6357395,34.08357972,-118.2739313,House,4,2,$179.00 
1221637,5/25/15,2982454,34.07968074,-118.2005807,House,1,1,$18.00 
5548429,5/25/15,4378151,34.14209374,-118.2481538,Apartment,2,0,$39.00 
3799799,5/25/15,17166082,34.14158851,-118.3744069,House,6,3,$299.00 
645091,5/25/15,3229927,34.11170672,-118.3877074,House,4,2,$139.00 
1300454,5/25/15,187286,34.08738821,-118.3428653,Apartment,2,1,$130.00 
6290172,5/25/15,30821080,34.02895515,-118.2883746,Apartment,1,1,$47.00 
5292580,5/25/15,827395,34.04601446,-118.1951807,House,3,1,$34.00 
6056342,5/25/15,22440929,33.97939384,-118.4145699,Apartment,1,1,$280.00 
3818022,5/25/15,8053454,34.12887551,-118.3428421,House,8,4,$899.00 
6055430,5/25/15,25149349,34.0701572,-118.4540458,Apartment,4,2,$260.00 
1412885,5/25/15,1371867,34.16958074,-118.6477223,House,7,1,$99.00 
1074359,5/25/15,2529389,34.00244364,-118.4815889,House,2,1,$115.00 
5616973,5/25/15,29115074,34.09764006,-118.3485626,Apartment,2,1,$65.00 
1653289,5/25/15,4780152,34.04472598,-118.4698476,House,2,1,$79.00 
4607935,5/25/15,23877321,34.15022412,-118.2516133,Apartment,5,2,$133.00 
4012589,5/25/15,19931781,34.0447182,-118.5732299,Apartment,2,2,$195.00 
1068320,5/25/15,1030745,33.98148702,-118.0890522,Bed & Breakfast,6,1,$75.00 
4188570,5/25/15,3406756,34.06158641,-118.4689527,Apartment,1,1,$85.00 
4614556,5/25/15,254394,33.96031216,-118.4310477,Apartment,2,1,$115.00 
5784111,5/25/15,15021342,33.86273541,-118.3983652,Apartment,4,1,$200.00 
4680097,5/25/15,14246608,34.06402662,-118.3520635,Apartment,5,2,$239.00 
3987445,5/25/15,20668184,33.87687465,-118.3997478,House,8,4,$495.00 
4483496,5/25/15,14339865,34.23568971,-118.2664939,House,2,1,$75.00 
555790,5/25/15,1628930,34.09385076,-118.2787763,Apartment,2,1,$96.00 
5204407,5/25/15,4286506,34.09494571,-118.259458,Apartment,2,1,$135.00 
6089144,5/25/15,9683256,34.06587671,-118.2663773,House,2,1,$75.00 
1637136,5/25/15,8692115,34.10573394,-118.2457022,House,6,2,$130.00 
1529864,5/25/15,8160048,33.99113126,-118.3765734,House,2,1,$89.00 
1042878,5/25/15,5741839,34.00986555,-118.4519314,Other,2,1,$150.00 
934488,5/25/15,706094,33.98229261,-118.4678707,Apartment,2,1,$190.00 
5593109,5/25/15,25976619,34.09189567,-118.2446972,House,4,1,$189.00 
1275351,5/24/15,4555907,34.08768084,-118.3568026,Apartment,1,1,$50.00 
5039109,5/25/15,12767105,34.10958876,-118.384158,House,2,1,$80.00 
2451920,5/25/15,11938891,33.78267989,-118.1393165,House,4,1,$125.00 
3850848,5/25/15,19338437,34.10285508,-118.0387933,House,6,3,$200.00 
1769351,5/25/15,9295627,33.95310329,-118.4443235,Other,1,1,$100.00 
1407483,5/25/15,4555907,34.08729173,-118.3652366,Apartment,2,1,$69.00 
4651801,5/25/15,1898882,33.98357213,-118.4665122,House,6,3,$694.00 
1456356,5/25/15,6307948,34.01547806,-118.4871069,Apartment,2,1,$80.00 
2093607,5/25/15,4555907,34.09076111,-118.3578629,Apartment,6,2,$150.00 
3930914,5/25/15,14293161,33.99042096,-118.4752645,Apartment,7,3,$315.00 
733051,5/25/15,1859281,34.00070739,-118.4652418,House,4,1,$155.00 
3628749,5/25/15,18281731,34.06572536,-118.3655666,Loft,4,1,$195.00 
4242221,5/25/15,8505362,33.82288876,-118.3540246,House,6,3,$235.00 
5396583,5/25/15,13346707,34.02201419,-118.4912168,Apartment,2,1,$130.00 
5761541,5/25/15,27870634,34.04503135,-118.4457565,Apartment,2,1,$100.00 
4211379,5/25/15,21854403,34.17614291,-118.3377534,Apartment,2,1,$125.00 
828434,5/25/15,392232,33.98930848,-118.4766028,House,4,2,$295.00 
6121996,5/25/15,31765530,34.05769256,-118.2532724,Apartment,1,1,$25.00 
2351543,5/25/15,8619143,34.0176828,-118.3959245,Apartment,2,1,$100.00 
2605755,5/25/15,13320057,34.10434123,-118.3149369,House,8,4,$675.00 
6454091,5/25/15,33706047,34.17695746,-118.1595142,House,6,3,$249.00 
5106212,5/25/15,22093368,34.02063313,-118.3658782,Other,2,1,$109.00 
6093650,5/25/15,4482023,34.19880585,-118.1398479,House,2,1,$115.00 
3812771,5/25/15,11704942,34.09951182,-118.315434,Apartment,4,1,$99.00 
5757070,5/25/15,13739843,34.07395055,-118.6292151,Villa,10,5,$600.00 
5339995,5/25/15,21915485,33.76997507,-118.1705717,House,3,1,$105.00 
3391202,5/25/15,8611237,34.08343891,-118.3493043,House,2,2,$120.00 
5593252,5/25/15,12606282,33.92740828,-118.4257656,House,6,2,$358.00 
3201223,5/25/15,16223683,34.15689553,-118.3872279,House,2,1,$88.00 
3836054,5/24/15,3310731,33.99737899,-118.4679156,Apartment,4,1,$175.00 
5667726,5/25/15,20012736,33.98690275,-118.4302894,Apartment,2,1,$95.00 
5658853,5/25/15,23509622,34.03962038,-118.4520478,Apartment,2,1,$99.00 
5307290,5/25/15,5101077,33.83956931,-118.1408418,House,6,3,$150.00 
138211,5/25/15,674917,34.03433452,-118.4636342,House,4,1,$125.00 
3946877,5/25/15,20454896,34.14763449,-118.025761,House,1,1,$85.00 
2227111,5/25/15,8801812,34.08879062,-118.3840235,Apartment,2,1,$129.00 
4418196,5/25/15,22932809,34.13090113,-118.3507055,Apartment,2,1,$99.00 
2183369,5/24/15,10159247,33.97267864,-118.4626202,House,6,3,$539.00 
5658881,5/25/15,29131445,34.05405626,-118.4445139,Apartment,2,0,$80.00 
4024981,5/25/15,20866960,33.87175316,-118.3707633,House,2,1,$80.00 
789963,5/24/15,4162704,34.040624,-118.3305838,House,2,1,$60.00 
49984,5/25/15,9652,33.98803513,-118.47323,House,10,4,$625.00 
1097349,5/25/15,6030482,34.02797274,-118.5003187,Apartment,3,1,$150.00 
6436322,5/25/15,5745826,33.82999542,-118.3392031,Condominium,2,1,$16.00 
4335745,5/25/15,20671257,34.14967496,-118.3843115,Apartment,5,2,$160.00 
6248731,5/25/15,1644684,34.12353556,-118.3645386,House,5,3,"$1,500.00 "
4526399,5/25/15,6847740,33.9988922,-118.4694266,House,2,1,$100.00 
2447661,5/25/15,5418984,34.09309254,-118.2450117,House,4,2,$200.00 
4047717,5/25/15,17529658,34.09085796,-118.3561765,House,2,1,$75.00 
121134,5/25/15,609000,34.09101911,-118.1640471,House,8,3,$275.00 
6478131,5/25/15,33512631,33.95762518,-118.3850283,Apartment,2,1,$60.00 
2182957,5/25/15,196851,34.04225067,-118.265928,Apartment,4,1,$139.00 
6056644,5/25/15,23865211,34.04353772,-118.2541564,Apartment,2,1,$150.00 
4516564,5/25/15,22375594,33.998795,-118.4525428,Apartment,2,1,$65.00 
2593866,5/24/15,13280183,33.99149256,-118.3337126,House,2,1,$55.00 
4745948,5/25/15,15789776,34.1148648,-118.2494364,House,1,1,$50.00 
2452189,5/25/15,1371867,34.16834216,-118.6461774,House,10,1,"$1,000.00 "
4510048,5/25/15,13467355,34.07861741,-118.3634949,House,2,1,$99.00 
424928,5/25/15,2111094,34.000308,-118.4771728,Apartment,3,1,$175.00 
4768663,5/25/15,24601956,33.97662498,-117.897986,House,3,1,$40.00 
1178596,5/25/15,6448563,34.03321169,-118.3821259,House,2,1,$60.00 
752540,5/25/15,6455021,34.17695638,-118.5810394,House,6,3,$300.00 
776555,5/25/15,4095467,33.79152484,-118.325851,Loft,4,1,$95.00 
3616371,5/25/15,13709322,34.13474456,-118.1604424,Apartment,4,1,$105.00 
3931123,5/25/15,10154655,34.0411613,-118.4575087,Apartment,4,2,$175.00 
5241844,5/25/15,10436123,34.00747711,-118.474745,Apartment,1,1,$29.00 
3916717,5/25/15,318829,34.0173349,-118.3855192,House,2,1,$110.00 
6224890,5/25/15,24370924,34.15474079,-118.4474205,Apartment,2,1,$129.00 
6478204,5/25/15,760616,34.09500517,-118.3324748,House,2,1,$95.00 
1530262,5/25/15,136469,33.99018827,-118.4726254,Apartment,2,1,$150.00 
4815876,5/25/15,1908642,33.95597354,-118.4355773,Apartment,2,1,$150.00 
4768705,5/25/15,24601747,34.09167117,-118.361554,Apartment,2,0,$60.00 
1524675,5/25/15,8118065,34.17119508,-118.4009126,Apartment,2,1,$98.00 
902084,5/25/15,3529585,34.10380122,-118.3340472,Apartment,4,1,$149.00 
6494668,5/24/15,33948837,34.06402789,-118.3534629,Apartment,2,1,$55.00 
2521708,5/25/15,8816076,34.0604573,-118.7445172,House,3,1,$135.00 
5456848,5/25/15,1905704,34.10116852,-118.3178015,Apartment,3,0,$89.00 
500807,5/25/15,2373753,34.06956108,-118.3416115,Bed & Breakfast,2,1,$135.00 
4540037,5/25/15,8258320,34.08584234,-118.3798608,Apartment,2,1,$185.00 
5471258,5/25/15,28378957,34.15308695,-118.4303457,Apartment,2,1,$70.00 
6450131,5/25/15,33677428,34.06680701,-118.3477507,Apartment,1,1,$60.00 
4015064,5/25/15,11708317,34.19105032,-118.3271594,Apartment,2,1,$80.00 
4258843,5/25/15,14937053,33.99222199,-118.456121,House,9,5,$600.00 
664112,5/25/15,2012415,33.7708247,-118.1196362,Apartment,6,2,$129.00 
6187807,5/25/15,32096307,33.97725961,-118.4645448,Apartment,4,1,$145.00 
5143580,5/25/15,687418,33.96418759,-118.3712238,House,2,1,$120.00 
2898975,5/25/15,2974472,34.18281572,-118.4394401,House,3,1,$110.00 
916516,5/25/15,1707280,33.99604055,-118.4693653,Camper/RV,1,1,$99.00 
5194724,5/25/15,3817898,33.76817091,-118.1872883,Apartment,4,0,$120.00 
1137087,5/25/15,6237408,34.1545437,-118.434157,Apartment,2,1,$69.00 
1827484,5/25/15,3703975,34.09375152,-118.3365709,House,2,,$107.00 
4831668,5/25/15,24872105,34.05075619,-118.2646451,Apartment,2,1,$70.00 
4886262,5/25/15,25138002,34.08864943,-118.3519498,House,2,1,$40.00 
2345783,5/25/15,11979536,34.10772642,-118.0924979,House,6,2,$128.00 
6143021,5/25/15,26651327,34.06284085,-118.3084315,Apartment,2,1,$99.00 
3292948,5/25/15,16090288,33.86845419,-118.3954641,Apartment,1,1,$45.00 
1106985,5/25/15,6077177,34.08819252,-118.2715073,Apartment,3,,$95.00 
3074892,5/25/15,4535455,34.10431766,-118.298589,Apartment,3,1,$97.00 
3172798,5/25/15,16090288,33.86711088,-118.3948038,Apartment,2,1,$75.00 
1164281,5/25/15,6378114,33.84148188,-118.3865722,House,7,3,$400.00 
5749156,5/25/15,29818877,33.97681704,-117.9026252,House,4,1,$80.00 
1764174,5/25/15,879963,33.98023736,-118.2108764,Apartment,4,1,$82.00 
3354344,5/25/15,16926182,33.96690132,-118.4578728,Apartment,2,2,$400.00 
2976604,5/25/15,15182209,34.10488282,-118.3518044,Apartment,4,1,$145.00 
2156260,5/25/15,230864,34.10705816,-118.3112345,House,2,1,$65.00 
4680553,5/25/15,23262554,34.14475579,-118.4158826,House,2,1,$72.00 
1905611,5/25/15,9890463,34.11372859,-118.2815314,Apartment,1,1,$75.00 
3629402,5/25/15,18285748,34.03773809,-118.6415923,House,2,1,$110.00 
1950750,5/25/15,6432841,34.11520006,-118.2632385,House,12,3,$225.00 
5593601,5/25/15,23669061,34.13564006,-118.0753806,House,4,1,$149.00 
5434248,5/25/15,12940913,34.07243585,-118.3827634,Apartment,2,1,$125.00 
3760608,5/25/15,18285748,34.03873215,-118.6405624,House,2,1,$85.00 
973319,5/25/15,5321496,33.7601105,-118.1496253,Apartment,15,3,$275.00 
6286217,5/25/15,21474482,34.14252377,-118.2083945,House,2,1,$73.00 
6515594,5/25/15,33455018,34.13880175,-118.3720437,Apartment,2,1,$97.00 
2585782,5/25/15,1763193,34.07556059,-118.3267519,House,4,1,$45.00 
5781584,5/25/15,4687031,34.10673226,-118.3417014,House,1,1,$90.00 
2547688,5/25/15,230864,34.10549405,-118.3106238,House,2,1,$39.00 
3304339,5/25/15,7480314,34.08216517,-118.2528209,Apartment,2,1,$80.00 
5642988,5/24/15,10913448,34.02789245,-118.4942624,House,1,1,$69.00 
453527,5/25/15,1037820,34.00594834,-118.4654414,House,2,1,$128.00 
5569619,5/25/15,25754969,33.89852224,-118.3589456,House,6,2,$99.00 
4251656,5/25/15,22062916,34.18193818,-118.4145682,Apartment,2,2,$130.00 
2147386,5/25/15,10956574,34.03856667,-118.3039527,House,6,2,$999.00 
23072,5/25/15,89600,33.76635696,-118.1826576,Apartment,4,1,$82.00 
5915707,5/25/15,29747836,34.08876964,-118.35538,Apartment,4,1,$107.00 
4730678,5/25/15,17981722,34.10187324,-118.3255736,Apartment,3,1,$129.00 
4549539,5/25/15,1336747,34.12700441,-118.253473,Apartment,2,1,$65.00 
2811333,5/25/15,6355877,34.07267232,-118.2532883,Apartment,3,2,$115.00 
1163391,5/25/15,1433685,34.02879165,-118.4974305,Apartment,4,2,$595.00 
3294283,5/25/15,16644566,34.17082632,-118.37599,House,2,1,$49.00 
1912638,5/25/15,9920947,34.11834097,-118.3216222,Apartment,2,1,$65.00 
4315708,5/25/15,5283465,34.07840588,-118.3775653,Apartment,4,1,$179.00 
274241,5/25/15,1434157,34.02180669,-118.3665805,House,4,2,$225.00 
6249025,5/25/15,1040342,34.04132062,-118.2622983,Loft,2,1,$265.00 
1993655,5/25/15,10152324,34.17251815,-118.5111116,House,8,3,$500.00 
2802774,5/25/15,1979155,34.0142514,-118.4438364,House,7,3,$244.00 
1530440,5/25/15,8163436,34.11299794,-118.2603502,House,1,1,$150.00 
5241951,5/25/15,27129726,34.15199167,-118.3627882,Apartment,4,1,$125.00 
5194844,5/25/15,6609984,34.09637046,-118.3460659,Apartment,2,1,$100.00 
6281809,5/25/15,32654473,33.94564914,-117.9172757,House,3,1,$55.00 
1519438,5/25/15,3308779,34.18102473,-118.3783406,Apartment,2,1,$75.00 
2075008,5/25/15,10408534,33.98915931,-118.4547856,House,2,1,$120.00 
2873940,5/25/15,11644842,34.04584105,-118.4551782,Apartment,3,1,$60.00 
4377555,5/25/15,22728080,34.1930531,-118.3071649,House,1,1,$90.00 
5593686,5/25/15,4934939,34.13731887,-118.3632991,House,8,3,$275.00 
6334697,5/25/15,30121944,33.99235484,-118.4187024,House,2,1,$88.00 
4558233,5/25/15,4271793,34.03940327,-118.2873317,Apartment,6,3,$175.00 
3896846,5/25/15,14058694,34.09105648,-118.3605999,Apartment,2,1,$178.00 
5680980,5/25/15,4051877,34.08159292,-118.0944252,Apartment,5,2,$200.00 
5078130,5/25/15,16794382,34.01319569,-118.4987394,Apartment,2,0,$149.00 
2124764,5/25/15,10836658,34.10352447,-118.3498204,Apartment,2,1,$65.00 
5571684,5/24/15,7996624,34.10668803,-118.590531,House,8,4,$385.00 
3688420,5/25/15,18767984,34.16762431,-118.5958311,Apartment,2,1,$64.00 
6216293,5/25/15,29942537,33.97945515,-118.4630447,Apartment,2,1,$75.00 
5569049,5/25/15,2477386,34.06899567,-118.3594448,Apartment,3,1,$100.00 
916597,5/25/15,4920687,34.0482906,-118.3720361,Apartment,1,1,$150.00 
3884136,5/25/15,20084504,33.98426425,-118.4717825,House,10,3,$300.00 
738427,5/25/15,3858964,34.09509465,-118.3250868,House,3,1,$105.00 
5572772,5/24/15,7996624,34.1047495,-118.5912317,Cabin,4,1,$88.00 
5287672,5/24/15,7996624,34.10446555,-118.5927234,House,2,1,$109.00 
4113513,5/25/15,21344215,34.00419958,-118.4733021,Apartment,3,1,$129.00 
2666338,5/25/15,13646758,34.1152564,-118.3225193,House,5,2,$175.00 
1539203,5/25/15,8206200,34.24546839,-118.5597915,House,5,1,$35.00 
5574202,5/25/15,7996624,34.10512807,-118.5917825,Cabin,2,1,$77.00 
279673,5/25/15,1320246,33.98518912,-118.4698364,House,2,1,$300.00 
5593724,5/25/15,1898882,34.03901875,-118.6719561,Apartment,6,2,$998.00 
6216319,5/25/15,25041809,34.1611181,-118.0998945,House,2,1,$42.00 
5958648,5/25/15,30932030,34.09580398,-118.3444132,Apartment,3,0,$75.00 
5031050,5/25/15,3386487,33.99136868,-118.4634647,Loft,4,0,$125.00 
4924524,5/25/15,25365255,33.9955071,-118.41514,House,4,1,$95.00 
4632444,5/25/15,762994,33.99395473,-118.4623402,House,4,1,$300.00 
1027968,5/25/15,4913551,34.01363958,-118.4705745,Apartment,2,1,$85.00 
3032218,5/25/15,15444398,34.11421818,-118.3244993,House,4,2,$180.00 
